branchId,consignorId,ratePerKg,ratePerBox,boxType
515,28,9.8,1,Mattress
515,37,9.8,,
515,30,9.8,,
515,55,6,,
515,56,4,,
515,3,8.68,,
515,60,4,,
515,18,6,,
515,20,8.5,,
515,61,8.18,,
7,1,8.39,,
515,17,8.08,,
515,24,8.18,,
515,24,7.68,,
515,23,4.99,,
515,62,7.52,,
515,57,8.18,,
515,67,7,,
515,68,7,,
516,28,10.14,1,Pillow
516,37,10.14,,
516,30,10.14,,
516,3,8.99,,
516,60,4,,
516,18,6,,
516,20,8.5,,
516,17,8.39,,
516,24,8.49,,
516,24,7.99,,
516,23,5.25,,
516,62,7.8,,
516,57,8.49,,
516,67,7,,
516,68,7,,
517,28,9.57,1,Box
517,37,9.57,,
517,30,9.57,,
517,3,8.48,,
517,60,4,,
517,18,6,,
517,20,8.5,,
517,17,7.88,,
517,24,7.98,,
517,24,7.48,,
517,23,4.73,,
517,62,7.33,,
517,57,7.98,,
517,67,7,,
517,68,7,,
518,28,10.03,2,Box
518,37,10.03,,
518,30,10.03,,
518,56,4,,
518,3,8.89,,
518,18,6,,
518,20,8.5,,
518,61,8.39,,
518,17,8.29,,
518,24,8.39,,
518,24,7.89,,
518,23,5.14,,
518,62,7.71,,
518,57,8.39,,
518,67,7,,
518,68,7,,
17,28,6.4,1,Mattress
17,37,6.4,,
17,30,6.4,,
17,3,6.09,,
17,18,6,,
17,2,5.5,,
17,2,4,,
17,17,5.49,,
17,24,5.59,,
17,24,5.09,,
17,62,5.16,,
17,59,4.08,,
17,57,5.59,,
17,67,7,,
17,68,7,,
18,28,6.4,1,Pillow
18,37,6.4,,
18,30,6.4,,
18,3,6.09,,
18,60,4,,
18,21,8.4,,
18,18,6,,
18,20,5,,
18,2,5.5,,
18,2,4,,
18,17,5.49,,
18,24,5.59,,
18,24,5.09,,
18,62,5.16,,
18,40,6.19,,
18,59,4.08,,
18,57,5.59,,
18,67,7,,
18,68,7,,
19,28,6.4,,
19,37,6.4,,
19,30,6.4,,
19,3,6.09,,
19,60,4,,
19,64,3.3,,
19,64,3.2,,
19,21,8.4,,
19,18,6,,
19,20,5,,
19,61,5.59,,
19,54,3.06,,
19,11,5.15,,
19,7,5.15,,
19,2,5.5,,
19,2,4,,
19,1,5.8,,
19,17,5.49,,
19,24,5.59,,
19,24,5.09,,
19,62,5.16,,
19,40,6.19,,
19,59,4.08,,
19,57,5.59,,
19,67,7,,
19,68,7,,
20,28,6.4,,
20,37,6.4,,
20,30,6.4,,
20,5,5.59,,
20,3,6.09,,
20,60,4,,
20,8,7.14,,
20,2,5.5,,
20,2,4,,
20,17,5.49,,
20,24,5.59,,
20,24,5.09,,
20,62,5.16,,
20,59,4.08,,
20,57,5.59,,
20,67,7,,
20,68,7,,
21,28,5.78,,
21,37,5.78,,
21,30,5.78,,
21,5,5.02,,
21,3,5.52,,
21,60,4,,
21,18,6,,
21,20,5,,
21,2,5.5,,
21,2,4,,
21,1,5.23,,
21,17,4.92,,
21,24,5.02,,
21,24,4.52,,
21,62,4.64,,
21,59,4.65,,
21,57,5.02,,
21,67,7,,
21,68,7,,
22,28,6.18,,
22,37,6.18,,
22,30,6.18,,
22,5,5.39,,
22,3,5.89,,
22,60,4,,
22,18,6,,
22,20,5,,
22,54,4.27,,
22,11,4.94,,
22,7,4.94,,
22,8,7.09,,
22,2,5.5,,
22,2,4,,
22,17,5.29,,
22,24,5.39,,
22,24,4.89,,
22,62,4.97,,
22,59,5.01,,
22,57,5.39,,
22,67,7,,
22,68,7,,
23,28,7.14,,
23,37,7.14,,
23,30,7.14,,
23,5,6.21,,
23,3,6.71,,
23,60,4,,
23,18,6,,
23,20,5,,
23,54,4.02,,
23,2,5.5,,
23,2,4,,
23,1,6.42,,
23,17,6.11,,
23,24,6.21,,
23,24,5.71,,
23,62,5.73,,
23,59,4.75,,
23,57,6.21,,
23,67,7,,
23,68,7,,
24,28,7.72,,
24,37,7.72,,
24,30,7.72,,
24,3,7.23,,
24,54,5.02,,
24,2,5.5,,
24,2,4,,
24,17,6.63,,
24,24,6.73,,
24,24,6.23,,
24,62,6.2,,
24,59,5.27,,
24,57,6.73,,
24,67,7,,
24,68,7,,
25,28,6.69,,
25,37,6.69,,
25,30,6.69,,
25,3,6.35,,
25,60,4,,
25,18,6,,
25,20,5,,
25,2,5.5,,
25,2,4,,
25,17,5.75,,
25,24,5.85,,
25,24,5.35,,
25,62,5.39,,
25,59,4.34,,
25,57,5.85,,
25,67,7,,
25,68,7,,
26,28,6.01,,
26,37,6.01,,
26,30,6.01,,
26,3,5.73,,
26,60,4,,
26,18,6,,
26,20,5,,
26,2,5.5,,
26,2,4,,
26,1,5.44,,
26,17,5.13,,
26,24,5.23,,
26,24,4.73,,
26,62,4.83,,
26,59,4.44,,
26,57,5.23,,
26,67,7,,
26,68,7,,
27,28,7.6,,
27,37,7.6,,
27,30,7.6,,
27,3,7.18,,
27,60,4,,
27,18,6,,
27,20,5,,
27,54,4.46,,
27,2,5.5,,
27,2,4,,
27,17,6.58,,
27,24,6.68,,
27,24,6.18,,
27,62,6.15,,
27,59,5.22,,
27,57,6.68,,
27,67,7,,
27,68,7,,
28,28,7.14,,
28,37,7.14,,
28,30,7.14,,
28,3,6.71,,
28,60,4,,
28,18,6,,
28,20,5,,
28,61,6.21,,
28,54,4.02,,
28,11,5.23,,
28,7,5.23,,
28,2,5.5,,
28,2,4,,
28,17,6.11,,
28,24,6.21,,
28,24,5.71,,
28,62,5.73,,
28,59,4.75,,
28,57,6.21,,
28,67,7,,
28,68,7,,
29,28,6.57,,
29,37,6.57,,
29,30,6.57,,
29,5,5.75,,
29,3,6.25,,
29,60,4,,
29,18,6,,
29,54,3.97,,
29,2,5.5,,
29,2,4,,
29,17,5.65,,
29,41,4.45,,
29,24,5.75,,
29,24,5.25,,
29,62,5.3,,
29,59,4.7,,
29,57,5.75,,
29,51,4.45,,
29,67,7,,
29,68,7,,
485,28,8.67,,
485,37,8.67,,
485,30,8.67,,
485,3,8.11,,
485,2,5.5,,
485,2,4,,
485,17,7.51,,
485,24,7.61,,
485,24,7.11,,
485,62,7,,
485,59,3.56,,
485,57,7.61,,
485,67,7,,
485,68,7,,
486,28,8.27,,
486,37,8.27,,
486,30,8.27,,
486,3,7.8,,
486,2,5.5,,
486,2,4,,
486,17,7.2,,
486,24,7.3,,
486,24,6.8,,
486,62,6.72,,
486,59,3.77,,
486,57,7.3,,
486,67,7,,
486,68,7,,
487,28,8.21,,
487,37,8.21,,
487,30,8.21,,
487,3,7.75,,
487,20,5,,
487,2,5.5,,
487,2,4,,
487,17,7.15,,
487,24,7.25,,
487,24,6.75,,
487,62,6.67,,
487,59,3.77,,
487,57,7.25,,
487,67,7,,
487,68,7,,
488,28,8.05,,
488,37,8.05,,
488,30,8.05,,
488,3,7.59,,
488,20,5,,
488,2,5.5,,
488,2,4,,
488,17,6.99,,
488,24,7.09,,
488,24,6.59,,
488,62,6.53,,
488,59,4.34,,
488,57,7.09,,
488,67,7,,
488,68,7,,
489,28,8.72,,
489,37,8.72,,
489,30,8.72,,
489,3,8.16,,
489,2,5.5,,
489,2,4,,
489,17,7.56,,
489,24,7.66,,
489,24,7.16,,
489,62,7.05,,
489,59,3.87,,
489,57,7.66,,
489,67,7,,
489,68,7,,
490,28,8.56,,
490,37,8.56,,
490,30,8.56,,
490,3,8.01,,
490,60,4,,
490,64,3.3,,
490,64,3.2,,
490,18,6,,
490,20,5,,
490,61,7.51,,
490,54,2.88,,
490,11,8.01,,
490,7,8.01,,
490,8,4.73,,
490,2,5.5,,
490,2,4,,
490,1,7.72,,
490,17,7.41,,
490,24,7.51,,
490,24,7.01,,
490,62,6.91,,
490,59,3.56,,
490,57,7.51,,
490,67,7,,
490,68,7,,
491,28,8.05,,
491,37,8.05,,
491,30,8.05,,
491,55,6,,
491,3,7.54,,
491,18,6,,
491,20,5,,
491,2,5.5,,
491,2,4,,
491,17,6.94,,
491,24,7.04,,
491,24,6.54,,
491,62,6.48,,
491,59,3.87,,
491,57,7.04,,
491,67,7,,
491,68,7,,
492,28,8.5,,
492,37,8.5,,
492,30,8.5,,
492,3,7.96,,
492,60,4,,
492,18,6,,
492,20,5,,
492,2,5.5,,
492,2,4,,
492,17,7.36,,
492,24,7.46,,
492,24,6.96,,
492,62,6.86,,
492,59,3.98,,
492,57,7.46,,
492,67,7,,
492,68,7,,
91,28,8.1,,
91,37,8.1,,
91,30,8.1,,
91,3,7.65,,
91,60,4,,
91,18,6,,
91,20,5,,
91,54,4.97,,
91,2,5.5,,
91,2,4,,
91,17,7.05,,
91,24,7.15,,
91,24,6.65,,
91,23,5.3,,
91,62,6.58,,
91,59,5.22,,
91,57,7.15,,
91,67,7,,
91,68,7,,
92,28,7.65,,
92,37,7.65,,
92,30,7.65,,
92,3,7.23,,
92,60,4,,
92,18,6,,
92,20,5,,
92,61,6.73,,
92,54,4.63,,
92,2,5.5,,
92,2,4,,
92,17,6.63,,
92,41,5.13,,
92,24,6.73,,
92,24,6.23,,
92,23,5.35,,
92,62,6.2,,
92,59,5.38,,
92,57,6.73,,
92,67,7,,
92,68,7,,
93,28,7.72,,
93,37,7.72,,
93,30,7.72,,
93,3,7.34,,
93,60,4,,
93,18,6,,
93,20,5,,
93,54,3.48,,
93,2,5.5,,
93,2,4,,
93,17,6.74,,
93,24,6.84,,
93,24,6.34,,
93,23,5.4,,
93,62,6.29,,
93,59,4.18,,
93,57,6.84,,
93,67,7,,
93,68,7,,
558,28,7.72,,
558,37,7.72,,
558,30,7.72,,
558,56,6,,
558,3,6.77,,
558,60,4,,
558,2,5.5,,
558,2,4,,
558,1,6.47,,
558,17,6.17,,
558,24,6.27,,
558,24,5.77,,
558,23,3,,
558,62,5.77,,
558,59,8.02,,
558,57,6.27,,
558,67,7,,
558,68,7,,
559,28,7.02,,
559,37,7.02,,
559,30,7.02,,
559,56,6,,
559,3,6.14,,
559,60,4,,
559,18,6,,
559,2,4,,
559,2,3,,
559,17,5.54,,
559,24,5.64,,
559,24,5.14,,
559,23,3,,
559,62,5.21,,
559,59,8.33,,
559,57,5.64,,
559,67,7,,
559,68,7,,
560,28,7.2,,
560,37,7.2,,
560,30,7.2,,
560,56,6,,
560,3,6.3,,
560,60,4,,
560,18,6,,
560,20,7,,
560,8,4.02,,
560,2,5.5,,
560,2,4,,
560,17,5.7,,
560,24,5.8,,
560,24,5.3,,
560,23,3,,
560,62,5.35,,
560,59,8.12,,
560,57,5.8,,
560,67,7,,
560,68,7,,
561,28,7.31,,
561,37,7.31,,
561,30,7.31,,
561,3,6.4,,
561,61,5.9,,
561,2,5.5,,
561,2,4,,
561,17,5.8,,
561,24,5.9,,
561,24,5.4,,
561,23,3,,
561,62,5.44,,
561,59,8.07,,
561,57,5.9,,
561,67,7,,
561,68,7,,
562,28,6.97,,
562,37,6.97,,
562,30,6.97,,
562,3,6.09,,
562,18,6,,
562,20,7,,
562,1,5.8,,
562,17,5.49,,
562,24,5.59,,
562,24,5.09,,
562,23,3,,
562,62,5.16,,
562,59,8.07,,
562,57,5.59,,
562,67,7,,
562,68,7,,
563,28,7.31,,
563,37,7.31,,
563,30,7.31,,
563,3,6.4,,
563,17,5.8,,
563,24,5.9,,
563,24,5.4,,
563,23,3,,
563,62,5.44,,
563,57,5.9,,
563,67,7,,
563,68,7,,
564,28,7.09,,
564,37,7.09,,
564,30,7.09,,
564,3,6.2,,
564,18,6,,
564,20,7,,
564,61,5.7,,
564,1,5.9,,
564,17,5.6,,
564,24,5.7,,
564,24,5.2,,
564,23,3,,
564,62,5.25,,
564,57,5.7,,
564,67,7,,
564,68,7,,
493,28,9.01,,
493,37,9.01,,
493,30,9.01,,
493,55,6,,
493,3,8.42,,
493,60,4,,
493,64,3.3,,
493,64,3.2,,
493,21,12.33,,
493,18,6,,
493,20,5,,
493,54,3.28,,
493,11,5.23,,
493,7,5.23,,
493,8,4.73,,
493,2,5.5,,
493,2,4,,
493,1,8.13,,
493,17,7.82,,
493,41,3.4,,
493,24,7.92,,
493,24,7.42,,
493,62,7.28,,
493,59,3.98,,
493,57,7.92,,
493,67,7,,
493,68,7,,
494,28,9.01,,
494,37,9.01,,
494,30,9.01,,
494,3,8.42,,
494,18,6,,
494,20,5,,
494,54,3.28,,
494,8,4.73,,
494,2,5.5,,
494,2,4,,
494,17,7.82,,
494,41,3.3,,
494,24,7.92,,
494,24,7.42,,
494,62,7.28,,
494,59,3.98,,
494,57,7.92,,
494,67,7,,
494,68,7,,
495,28,8.67,,
495,37,8.67,,
495,30,8.67,,
495,3,8.11,,
495,2,5.5,,
495,2,4,,
495,17,7.51,,
495,41,3.88,,
495,24,7.61,,
495,24,7.11,,
495,62,7,,
495,59,4.13,,
495,57,7.61,,
495,67,7,,
495,68,7,,
496,28,10.08,,
496,37,10.08,,
496,30,10.08,,
496,55,6,,
496,3,9.41,,
496,18,6,,
496,2,5.5,,
496,2,4,,
496,17,8.81,,
496,41,3,,
496,24,8.91,,
496,24,8.41,,
496,62,8.18,,
496,59,3.56,,
496,57,8.91,,
496,67,7,,
496,68,7,,
497,28,9.08,,
497,37,9.08,,
497,30,9.08,,
497,3,8.53,,
497,60,4,,
497,18,6,,
497,20,5,,
497,2,5.5,,
497,2,4,,
497,17,7.93,,
497,41,4,,
497,24,8.03,,
497,24,7.53,,
497,23,5.3,,
497,62,7.38,,
497,59,4.6,,
497,57,8.03,,
497,67,7,,
497,68,7,,
498,28,9.17,,
498,37,9.17,,
498,30,9.17,,
498,3,8.58,,
498,60,4,,
498,21,12.6,,
498,18,6,,
498,20,5,,
498,54,2.88,,
498,11,8.33,,
498,7,8.33,,
498,2,5.5,,
498,2,4,,
498,1,8.28,,
498,17,7.98,,
498,41,3,,
498,24,8.08,,
498,24,7.58,,
498,62,7.43,,
498,59,3.56,,
498,57,8.08,,
498,67,7,,
498,68,7,,
499,28,8.79,,
499,37,8.79,,
499,30,8.79,,
499,3,8.27,,
499,60,4,,
499,18,6,,
499,20,5,,
499,54,2.93,,
499,2,5.5,,
499,2,4,,
499,17,7.67,,
499,41,3.35,,
499,24,7.77,,
499,24,7.27,,
499,62,7.14,,
499,59,3.61,,
499,57,7.77,,
499,67,7,,
499,68,7,,
500,28,9.01,,
500,37,9.01,,
500,30,9.01,,
500,3,8.48,,
500,2,5.5,,
500,2,4,,
500,17,7.88,,
500,41,3.1,,
500,24,7.98,,
500,24,7.48,,
500,62,7.33,,
500,59,3.82,,
500,57,7.98,,
500,67,7,,
500,68,7,,
501,28,9.69,,
501,37,9.69,,
501,30,9.69,,
501,3,9.04,,
501,60,4,,
501,18,6,,
501,20,5,,
501,61,8.54,,
501,54,3.18,,
501,2,5.5,,
501,2,4,,
501,17,8.44,,
501,41,3.62,,
501,24,8.54,,
501,24,8.04,,
501,62,7.85,,
501,59,3.87,,
501,57,8.54,,
501,67,7,,
501,68,7,,
417,28,8.33,,
417,37,8.33,,
417,30,8.33,,
417,55,6,,
417,56,5,,
417,3,7.34,,
417,60,4,,
417,18,6,,
417,20,8.5,,
417,61,6.84,,
417,11,7.09,,
417,7,7.09,,
417,8,4.43,,
417,42,8.54,,
417,2,5.5,,
417,2,4,,
417,1,7.04,,
417,17,6.74,,
417,24,6.84,,
417,24,6.34,,
417,23,3.59,,
417,62,6.29,,
417,59,11.18,,
417,57,6.84,,
417,67,7,,
417,68,7,,
418,28,8.21,,
418,37,8.21,,
418,30,8.21,,
418,3,7.23,,
418,60,4,,
418,2,5.5,,
418,2,4,,
418,17,6.63,,
418,24,6.73,,
418,24,6.23,,
418,23,3.49,,
418,62,6.2,,
418,59,11.07,,
418,57,6.73,,
418,67,7,,
418,68,7,,
419,28,8.33,,
419,37,8.33,,
419,30,8.33,,
419,3,7.34,,
419,18,6,,
419,20,8.5,,
419,2,5.5,,
419,2,4,,
419,17,6.74,,
419,24,6.84,,
419,24,6.34,,
419,23,3.59,,
419,62,6.29,,
419,59,11.18,,
419,57,6.84,,
419,67,7,,
419,68,7,,
420,28,8.27,,
420,37,8.27,,
420,30,8.27,,
420,56,5,,
420,3,7.28,,
420,18,6,,
420,2,5.5,,
420,2,4,,
420,17,6.68,,
420,24,6.78,,
420,24,6.28,,
420,23,3.54,,
420,62,6.24,,
420,59,11.07,,
420,57,6.78,,
420,67,7,,
420,68,7,,
421,28,8.17,,
421,37,8.17,,
421,30,8.17,,
421,56,5,,
421,3,7.18,,
421,60,4,,
421,18,6,,
421,20,8.5,,
421,11,6.58,,
421,7,6.58,,
421,8,4.28,,
421,2,5.5,,
421,2,4,,
421,1,6.89,,
421,17,6.58,,
421,24,6.68,,
421,24,6.18,,
421,23,3.43,,
421,62,6.15,,
421,59,10.97,,
421,57,6.68,,
421,67,7,,
421,68,7,,
422,28,8.33,,
422,37,8.33,,
422,30,8.33,,
422,56,5,,
422,3,7.34,,
422,60,4,,
422,20,8.5,,
422,2,5.5,,
422,2,4,,
422,1,7.04,,
422,17,6.74,,
422,24,6.84,,
422,24,6.34,,
422,23,3.59,,
422,62,6.29,,
422,59,11.13,,
422,57,6.84,,
422,67,7,,
422,68,7,,
423,28,7.88,,
423,37,7.88,,
423,30,7.88,,
423,56,5,,
423,3,6.92,,
423,60,4,,
423,21,9.8,,
423,18,6,,
423,20,8.5,,
423,11,6.67,,
423,7,6.67,,
423,2,5.5,,
423,2,4,,
423,1,6.63,,
423,17,6.32,,
423,24,6.42,,
423,24,5.92,,
423,23,3.18,,
423,62,5.91,,
423,59,10.76,,
423,57,6.42,,
423,67,7,,
423,68,7,,
424,28,8.56,,
424,37,8.56,,
424,30,8.56,,
424,56,4,,
424,3,7.54,,
424,60,4,,
424,18,6,,
424,20,8.5,,
424,2,5.5,,
424,2,4,,
424,17,6.94,,
424,24,7.04,,
424,24,6.54,,
424,23,3.8,,
424,62,6.48,,
424,59,11.38,,
424,57,7.04,,
424,67,7,,
424,68,7,,
425,28,8.27,,
425,37,8.27,,
425,30,8.27,,
425,3,7.23,,
425,18,6,,
425,20,8.5,,
425,2,5.5,,
425,2,4,,
425,17,6.63,,
425,24,6.73,,
425,24,6.23,,
425,23,3.49,,
425,62,6.2,,
425,59,11.07,,
425,57,6.73,,
425,67,7,,
425,68,7,,
426,28,8.21,,
426,37,8.21,,
426,30,8.21,,
426,3,7.23,,
426,18,6,,
426,20,8.5,,
426,2,5.5,,
426,2,4,,
426,17,6.63,,
426,24,6.73,,
426,24,6.23,,
426,23,3.43,,
426,62,6.2,,
426,59,11.07,,
426,57,6.73,,
426,67,7,,
426,68,7,,
427,28,8,,
427,37,8,,
427,30,8,,
427,55,6,,
427,56,5,,
427,3,7.02,,
427,21,9.97,,
427,18,6,,
427,20,8.5,,
427,8,4.13,,
427,2,5.5,,
427,2,4,,
427,17,6.42,,
427,24,6.52,,
427,24,6.02,,
427,23,3.28,,
427,62,6.01,,
427,59,10.87,,
427,57,6.52,,
427,67,7,,
427,68,7,,
428,28,8.17,,
428,37,8.17,,
428,30,8.17,,
428,56,5,,
428,3,7.18,,
428,60,4,,
428,18,6,,
428,20,8.5,,
428,2,5.5,,
428,2,4,,
428,17,6.58,,
428,24,6.68,,
428,24,6.18,,
428,23,3.38,,
428,62,6.15,,
428,59,11.02,,
428,57,6.68,,
428,67,7,,
428,68,7,,
429,28,8.21,,
429,37,8.21,,
429,30,8.21,,
429,3,7.23,,
429,2,5.5,,
429,2,4,,
429,17,6.63,,
429,24,6.73,,
429,24,6.23,,
429,23,3.49,,
429,62,6.2,,
429,59,11.07,,
429,57,6.73,,
429,67,7,,
429,68,7,,
430,28,7.54,,
430,37,7.54,,
430,30,7.54,,
430,56,5,,
430,3,6.61,,
430,18,6,,
430,20,8.5,,
430,42,7.77,,
430,17,6.01,,
430,24,6.11,,
430,24,5.61,,
430,23,3,,
430,62,5.63,,
430,57,6.11,,
430,67,7,,
430,68,7,,
431,28,8.05,,
431,37,8.05,,
431,30,8.05,,
431,3,7.08,,
431,18,6,,
431,20,8.5,,
431,61,6.58,,
431,2,5.5,,
431,2,4,,
431,17,6.48,,
431,24,6.58,,
431,24,6.08,,
431,23,3.33,,
431,62,6.06,,
431,59,10.92,,
431,57,6.58,,
431,67,7,,
431,68,7,,
432,28,7.72,,
432,37,7.72,,
432,30,7.72,,
432,55,6,,
432,56,5,,
432,3,6.77,,
432,60,4,,
432,18,6,,
432,20,8.5,,
432,17,6.17,,
432,24,6.27,,
432,24,5.77,,
432,23,3.02,,
432,62,5.77,,
432,57,6.27,,
432,67,7,,
432,68,7,,
433,28,7.2,,
433,37,7.2,,
433,30,7.2,,
433,3,6.3,,
433,18,6,,
433,20,8.5,,
433,17,5.7,,
433,24,5.8,,
433,24,5.3,,
433,23,3,,
433,62,5.35,,
433,57,5.8,,
433,67,7,,
433,68,7,,
434,28,7.76,,
434,37,7.76,,
434,30,7.76,,
434,3,6.82,,
434,60,4,,
434,18,6,,
434,20,8.5,,
434,42,8.03,,
434,17,6.22,,
434,24,6.32,,
434,24,5.82,,
434,23,3.07,,
434,62,5.82,,
434,57,6.32,,
434,67,7,,
434,68,7,,
435,28,7.88,,
435,37,7.88,,
435,30,7.88,,
435,56,5,,
435,3,6.92,,
435,18,6,,
435,20,8.5,,
435,2,5.5,,
435,2,4,,
435,17,6.32,,
435,24,6.42,,
435,24,5.92,,
435,23,3.18,,
435,62,5.91,,
435,40,6.96,,
435,59,10.76,,
435,57,6.42,,
435,67,7,,
435,68,7,,
436,28,7.76,,
436,37,7.76,,
436,30,7.76,,
436,55,6,,
436,56,5,,
436,3,6.82,,
436,60,4,,
436,64,3.3,,
436,64,3.2,,
436,21,9.63,,
436,18,6,,
436,20,8.5,,
436,11,5.23,,
436,7,5.23,,
436,8,4.02,,
436,42,7.48,,
436,2,5.5,,
436,2,4,,
436,17,6.22,,
436,24,6.32,,
436,24,5.82,,
436,23,3.07,,
436,62,5.82,,
436,40,6.96,,
436,59,10.66,,
436,57,6.32,,
436,67,7,,
436,68,7,,
437,28,8.05,,
437,37,8.05,,
437,30,8.05,,
437,3,7.08,,
437,18,6,,
437,2,5.5,,
437,2,4,,
437,17,6.48,,
437,24,6.58,,
437,24,6.08,,
437,23,3.33,,
437,62,6.06,,
437,59,10.92,,
437,57,6.58,,
437,67,7,,
437,68,7,,
565,28,7.26,,
565,37,7.26,,
565,30,7.26,,
565,3,6.35,,
565,18,6,,
565,20,8.5,,
565,61,5.85,,
565,1,6.06,,
565,17,5.75,,
565,24,5.85,,
565,24,5.35,,
565,23,3,,
565,62,5.39,,
565,57,5.85,,
565,67,7,,
565,68,7,,
566,28,6.64,,
566,37,6.64,,
566,30,6.64,,
566,55,6,,
566,56,5,,
566,3,5.78,,
566,60,4,,
566,21,7.88,,
566,18,6,,
566,20,8.5,,
566,61,5.28,,
566,54,9.69,,
566,11,4.84,,
566,7,4.84,,
566,8,4.02,,
566,1,5.49,,
566,17,5.18,,
566,24,5.28,,
566,24,4.78,,
566,23,3,,
566,62,4.87,,
566,40,5.86,,
566,57,5.28,,
566,67,7,,
566,68,7,,
567,28,7.26,,
567,37,7.26,,
567,30,7.26,,
567,56,5,,
567,3,6.35,,
567,60,4,,
567,18,6,,
567,20,8.5,,
567,61,5.85,,
567,42,7.56,,
567,1,6.06,,
567,17,5.75,,
567,24,5.85,,
567,24,5.35,,
567,23,3,,
567,62,5.39,,
567,57,5.85,,
567,67,7,,
567,68,7,,
568,28,7.02,,
568,37,7.02,,
568,30,7.02,,
568,56,5,,
568,3,6.14,,
568,60,4,,
568,18,6,,
568,20,7.5,,
568,11,5.2,,
568,7,5.2,,
568,2,4,,
568,2,3,,
568,17,5.54,,
568,24,5.64,,
568,24,5.14,,
568,23,3,,
568,62,5.21,,
568,59,9.99,,
568,57,5.64,,
568,67,7,,
568,68,7,,
569,28,7.09,,
569,37,7.09,,
569,30,7.09,,
569,3,6.2,,
569,17,5.6,,
569,24,5.7,,
569,24,5.2,,
569,23,3,,
569,62,5.25,,
569,57,5.7,,
569,67,7,,
569,68,7,,
570,28,6.81,,
570,37,6.81,,
570,30,6.81,,
570,56,5,,
570,3,5.94,,
570,60,4,,
570,18,6,,
570,20,7.5,,
570,61,5.44,,
570,2,4,,
570,2,3,,
570,1,5.64,,
570,17,5.34,,
570,24,5.44,,
570,24,4.94,,
570,23,3,,
570,62,5.02,,
570,59,9.78,,
570,57,5.44,,
570,67,7,,
570,68,7,,
438,28,7.93,,
438,37,7.93,,
438,30,7.93,,
438,56,5,,
438,3,6.97,,
438,17,6.37,,
438,24,6.47,,
438,24,5.97,,
438,23,3.23,,
438,62,5.96,,
438,57,6.47,,
438,67,7,,
438,68,7,,
571,28,6.24,,
571,37,6.24,,
571,30,6.24,,
571,3,5.42,,
571,18,6,,
571,20,7.5,,
571,2,4,,
571,2,3,,
571,1,5.95,,
571,17,4.82,,
571,24,4.92,,
571,24,4.42,,
571,23,3,,
571,62,5.3,,
571,59,8.74,,
571,57,4.92,,
571,67,7,,
571,68,7,,
572,28,7.02,,
572,37,7.02,,
572,30,7.02,,
572,3,6.14,,
572,60,4,,
572,18,6,,
572,61,5.64,,
572,2,4,,
572,2,3,,
572,1,5.85,,
572,17,5.54,,
572,24,5.64,,
572,24,5.14,,
572,23,3,,
572,62,5.21,,
572,59,8.79,,
572,57,5.64,,
572,67,7,,
572,68,7,,
573,28,6.46,,
573,37,6.46,,
573,30,6.46,,
573,3,5.68,,
573,18,6,,
573,20,7.5,,
573,54,8.16,,
573,2,4,,
573,2,3,,
573,1,5.38,,
573,17,5.08,,
573,24,5.18,,
573,24,4.68,,
573,23,3,,
573,62,4.78,,
573,59,8.74,,
573,57,5.18,,
573,67,7,,
573,68,7,,
574,28,6.92,,
574,37,6.92,,
574,30,6.92,,
574,3,6.04,,
574,2,4,,
574,2,3,,
574,17,5.44,,
574,24,5.54,,
574,24,5.04,,
574,23,3,,
574,62,5.11,,
574,59,8.59,,
574,57,5.54,,
574,67,7,,
574,68,7,,
575,28,6.3,,
575,37,6.3,,
575,30,6.3,,
575,55,4,,
575,56,6,,
575,3,5.47,,
575,60,4,,
575,21,7.36,,
575,18,6,,
575,20,7.5,,
575,54,8.01,,
575,11,4.53,,
575,7,4.53,,
575,8,4.02,,
575,2,4,,
575,2,3,,
575,1,5.18,,
575,17,4.87,,
575,24,4.97,,
575,24,4.47,,
575,23,3,,
575,62,4.59,,
575,40,5.53,,
575,59,8.59,,
575,57,4.97,,
575,67,7,,
575,68,7,,
576,28,6.24,,
576,37,6.24,,
576,30,6.24,,
576,55,4,,
576,56,6,,
576,3,5.42,,
576,60,4,,
576,18,6,,
576,20,7.5,,
576,61,4.92,,
576,49,8,,
576,8,4.02,,
576,2,4,,
576,2,3,,
576,1,5.13,,
576,17,4.82,,
576,24,4.92,,
576,24,4.42,,
576,23,3,,
576,62,4.54,,
576,59,8.69,,
576,57,4.92,,
576,67,7,,
576,68,7,,
577,28,6.3,,
577,37,6.3,,
577,30,6.3,,
577,55,4,,
577,56,6,,
577,3,5.47,,
577,60,4,,
577,64,3.3,,
577,64,3.2,,
577,21,7.36,,
577,18,6,,
577,20,7.5,,
577,61,4.97,,
577,11,4.53,,
577,7,4.53,,
577,8,4.02,,
577,42,5.4,,
577,2,4,,
577,2,3,,
577,1,5.18,,
577,17,4.87,,
577,24,4.97,,
577,24,4.47,,
577,62,4.59,,
577,40,5.53,,
577,59,8.59,,
577,57,4.97,,
577,67,7,,
577,68,7,,
578,28,6.13,,
578,37,6.13,,
578,30,6.13,,
578,3,5.32,,
578,2,4,,
578,2,3,,
578,1,5.8,,
578,17,4.72,,
578,24,4.82,,
578,24,4.32,,
578,23,3,,
578,62,5.16,,
578,59,8.64,,
578,57,4.82,,
578,67,7,,
578,68,7,,
579,28,6.13,,
579,37,6.13,,
